ticker,stock_name,isin_code,market_type
094850.KQ,참좋은여행,KR7094850005,KOSDAQ
004650.KQ,창해에탄올,KR7004650008,KOSDAQ
278280.KQ,천보,KR7278280003,KOSDAQ
000650.KS,천일고속,KR7000650002,KOSPI
362320.KQ,청담글로벌,KR7362320004,KOSDAQ
066360.KQ,체리부로,KR7066360009,KOSDAQ
033250.KS,체시스,KR7033250002,KOSPI
047820.KQ,초록뱀미디어,KR7047820006,KOSDAQ
094360.KQ,칩스앤미디어,KR7094360005,KOSDAQ
016920.KQ,카스,KR7016920001,KOSDAQ
284620.KQ,카이노스메드,KR7284620002,KOSDAQ
323410.KS,카카오뱅크,KR7323410001,KOSPI
035720.KS,카카오,KR7035720002,KOSPI
377300.KS,카카오페이,KR7377300009,KOSPI
140430.KQ,카티스,KR7140430000,KOSDAQ
042000.KQ,카페24,KR7042000000,KOSDAQ
006380.KS,카프로,KR7006380000,KOSPI
313760.KQ,캐리,KR7313760001,KOSDAQ
317530.KQ,캐리소프트,KR7317530004,KOSDAQ
071850.KQ,캐스텍코리아,KR7071850002,KOSDAQ
198080.KQ,캐프,KR7198080004,KOSDAQ
210120.KQ,캔버스엔,KR7210120002,KOSDAQ
050110.KQ,캠시스,KR7050110006,KOSDAQ
452300.KQ,캡스톤파트너스,KR7452300007,KOSDAQ
451760.KQ,컨텍,KR7451760003,KOSDAQ
900310.KQ,컬러레이,HK0000341732,KOSDAQ
063080.KQ,컴투스홀딩스,KR7063080006,KOSDAQ
307930.KQ,컴퍼니케이,KR7307930008,KOSDAQ
079190.KQ,케스피온,KR7079190005,KOSDAQ
263700.KQ,케어랩스,KR7263700007,KOSDAQ
214370.KQ,케어젠,KR7214370009,KOSDAQ
221980.KQ,케이디켐,KR7221980006,KOSDAQ
038530.KQ,케이바이오,KR7038530002,KOSDAQ
415640.KS,KB발해인프라,KR7415640002,KOSPI
001620.KS,케이비아이동국실업,KR7001620004,KOSPI
024840.KQ,KBI메탈,KR7024840001,KOSDAQ
455250.KQ,KB제25호스팩,KR7455250001,KOSDAQ
464680.KQ,KB제27호스팩,KR7464680008,KOSDAQ
478390.KQ,KB제29호스팩,KR7478390008,KOSDAQ
486630.KQ,KB제30호스팩,KR7486630007,KOSDAQ
492220.KQ,KB제31호스팩,KR7492220009,KOSDAQ
318000.KQ,KBG,KR7318000007,KOSDAQ
192250.KQ,케이사인,KR7192250009,KOSDAQ
431190.KQ,케이쓰리아이,KR7431190008,KOSDAQ
009440.KS,KC그린홀딩스,KR7009440009,KOSPI
029460.KS,케이씨,KR7029460003,KOSPI
021320.KQ,KCC건설,KR7021320007,KOSDAQ
344820.KS,KCC글라스,KR7344820006,KOSPI
115500.KQ,케이씨에스,KR7115500001,KOSDAQ
119650.KS,KC코트렐,KR7119650000,KOSPI
281820.KS,케이씨텍,KR7281820001,KOSPI
089150.KQ,케이씨티,KR7089150007,KOSDAQ
025880.KQ,케이씨피드,KR7025880006,KOSDAQ
093320.KQ,케이아이엔엑스,KR7093320000,KOSDAQ
093640.KQ,케이알엠,KR7093640001,KOSDAQ
044450.KS,KSS해운,KR7044450005,KOSPI
101000.KQ,KS인더스트리,KR7101000008,KOSDAQ
073010.KQ,케이에스피,KR7073010001,KOSDAQ
226360.KQ,KH 건설,KR7226360006,KOSDAQ
111870.KQ,KH 미래물산,KR7111870002,KOSDAQ
060720.KQ,KH바텍,KR7060720000,KOSDAQ
122450.KQ,KX,KR7122450000,KOSDAQ
052900.KQ,KX하이텍,KR7052900008,KOSDAQ
105330.KQ,케이엔더블유,KR7105330005,KOSDAQ
053080.KQ,케이엔솔,KR7053080008,KOSDAQ
199430.KQ,케이엔알시스템,KR7199430000,KOSDAQ
432470.KQ,케이엔에스,KR7432470003,KOSDAQ
058400.KQ,KNN,KR7058400003,KOSDAQ
272110.KQ,케이엔제이,KR7272110008,KOSDAQ
039420.KQ,케이엘넷,KR7039420005,KOSDAQ
083550.KQ,케이엠,KR7083550004,KOSDAQ
032500.KQ,케이엠더블유,KR7032500001,KOSDAQ
225430.KQ,케이엠제약,KR7225430008,KOSDAQ
102370.KQ,케이옥션,KR7102370004,KOSDAQ
068100.KQ,케이웨더,KR7068100007,KOSDAQ
092220.KS,KEC,KR7092220003,KOSPI
106080.KQ,케이이엠텍,KR7106080005,KOSDAQ
036560.KQ,KZ정밀,KR7036560001,KOSDAQ
046440.KQ,KG모빌리언스,KR7046440004,KOSDAQ
455180.KQ,케이지에이,KR7455180000,KOSDAQ
151860.KQ,KG에코솔루션,KR7151860004,KOSDAQ
035600.KQ,KG이니시스,KR7035600006,KOSDAQ
381970.KS,케이카,KR7381970003,KOSPI
145270.KS,케이탑리츠,KR7145270005,KOSPI
089600.KQ,KT나스미디어,KR7089600001,KOSDAQ
418470.KQ,KT밀리의서재,KR7418470001,KOSDAQ
030200.KS,KT,KR7030200000,KOSPI
053210.KS,스카이라이프,KR7053210001,KOSPI
058850.KS,KTcs,KR7058850009,KOSPI
058860.KS,KTis,KR7058860008,KOSPI
036030.KQ,케이티알파,KR7036030005,KOSDAQ
033780.KS,KT&G,KR7033780008,KOSPI
043610.KQ,KT지니뮤직,KR7043610005,KOSDAQ
064820.KQ,케이프,KR7064820004,KOSDAQ
024880.KQ,케이피에프,KR7024880007,KOSDAQ
042040.KQ,케이피엠테크,KR7042040006,KOSDAQ
054410.KQ,케이피티유,KR7054410006,KOSDAQ
258610.KQ,케일럼,KR7258610005,KOSDAQ
274090.KQ,켄코아에어로스페이스,KR7274090000,KOSDAQ
089010.KQ,켐트로닉스,KR7089010003,KOSDAQ
220260.KQ,켐트로스,KR7220260004,KOSDAQ
052400.KQ,코나아이,KR7052400009,KOSDAQ
402030.KQ,코난테크놀로지,KR7402030001,KOSDAQ
391710.KQ,코닉오토메이션,KR7391710001,KOSDAQ
046070.KQ,코다코,KR7046070009,KOSDAQ
047770.KQ,코데즈컴바인,KR7047770003,KOSDAQ
080530.KQ,코디,KR7080530009,KOSDAQ
417310.KS,코람코더원리츠,KR7417310000,KOSPI
357120.KS,코람코라이프인프라리츠,KR7357120005,KOSPI
104540.KQ,코렌텍,KR7104540000,KOSDAQ
027050.KQ,코리아나,KR7027050004,KOSDAQ
007815.KS,코리아써우,KR7007811003,KOSPI
007810.KS,코리아써키트,KR7007810005,KOSPI
190650.KQ,코리아에셋투자증권,KR7190650002,KOSDAQ
123410.KQ,코리아에프티,KR7123410003,KOSDAQ
003690.KS,코리안리,KR7003690005,KOSPI
036690.KQ,코맥스,KR7036690006,KOSDAQ
049430.KQ,코메론,KR7049430002,KOSDAQ
041960.KQ,코미팜,KR7041960006,KOSDAQ
089890.KQ,코세스,KR7089890008,KOSDAQ
360350.KQ,코셈,KR7360350003,KOSDAQ
082660.KQ,코스나인,KR7082660002,KOSDAQ
192820.KS,코스맥스,KR7192820009,KOSPI
044820.KS,코스맥스비티아이,KR7044820009,KOSPI
222040.KQ,코스맥스엔비티,KR7222040008,KOSDAQ
241710.KQ,코스메카코리아,KR7241710003,KOSDAQ
005070.KS,코스모신소재,KR7005070008,KOSPI
005420.KS,코스모화학,KR7005420005,KOSPI
355150.KQ,코스텍시스,KR7355150004,KOSDAQ
071950.KS,코아스,KR7071950000,KOSPI
166480.KQ,코아스템켐온,KR7166480004,KOSDAQ
045970.KQ,코아시아,KR7045970001,KOSDAQ
196450.KQ,코아시아씨엠,KR7196450001,KOSDAQ
384470.KQ,코어라인소프트,KR7384470001,KOSDAQ
002025.KS,코오롱우,KR7002021004,KOSPI
003075.KS,코오롱글로벌우,KR7003071008,KOSPI
003070.KS,코오롱글로벌,KR7003070000,KOSPI
450140.KS,코오롱모빌리티그룹,KR7450140009,KOSPI
002020.KS,코오롱,KR7002020006,KOSPI
102940.KQ,코오롱생명과학,KR7102940004,KOSDAQ
138490.KS,코오롱ENP,KR7138490008,KOSPI
120115.KS,코오롱인더우,KR7120111000,KOSPI
120110.KS,코오롱인더,KR7120110002,KOSPI
950160.KQ,코오롱티슈진,KR8840120008,KOSDAQ
021240.KS,코웨이,KR7021240007,KOSPI
033290.KQ,코웰패션,KR7033290008,KOSDAQ
056360.KQ,코위버,KR7056360001,KOSDAQ
282880.KQ,코윈테크,KR7282880004,KOSDAQ
121850.KQ,코이즈,KR7121850002,KOSDAQ
448710.KQ,코츠테크놀로지,KR7448710004,KOSDAQ
126730.KQ,코칩,KR7126730001,KOSDAQ
015710.KQ,코콤,KR7015710007,KOSDAQ
052330.KQ,코텍,KR7052330008,KOSDAQ
322780.KQ,코퍼스코리아,KR7322780008,KOSDAQ
036420.KS,콘텐트리중앙,KR7036420008,KOSPI
024720.KS,콜마홀딩스,KR7024720005,KOSPI
294570.KQ,쿠콘,KR7294570007,KOSDAQ
192400.KS,쿠쿠홀딩스,KR7192400000,KOSPI
284740.KS,쿠쿠홈시스,KR7284740008,KOSPI
317690.KQ,퀀타매트릭스,KR7317690006,KOSDAQ
227100.KQ,퀀텀온,KR7227100005,KOSDAQ
432720.KQ,퀄리타스반도체,KR7432720001,KOSDAQ
365270.KQ,큐라클,KR7365270008,KOSDAQ
060280.KQ,큐렉소,KR7060280005,KOSDAQ
372320.KQ,큐로셀,KR7372320002,KOSDAQ
051780.KQ,큐로홀딩스,KR7051780005,KOSDAQ
115180.KQ,큐리언트,KR7115180002,KOSDAQ
445680.KQ,큐리옥스바이오시스템즈,KR7445680002,KOSDAQ
182360.KQ,큐브엔터,KR7182360008,KOSDAQ
405100.KQ,큐알티,KR7405100009,KOSDAQ
066310.KQ,큐에스아이,KR7066310004,KOSDAQ
016600.KQ,큐캐피탈,KR7016600009,KOSDAQ
355390.KQ,크라우드웍스,KR7355390006,KOSDAQ
264900.KS,크라운제과,KR7264900002,KOSPI
005745.KS,크라운해태홀딩스우,KR7005741004,KOSPI
005740.KS,크라운해태홀딩스,KR7005740006,KOSPI
259960.KS,크래프톤,KR7259960003,KOSPI
096240.KQ,크레버스,KR7096240007,KOSDAQ
040350.KQ,크레오에스지,KR7040350001,KOSDAQ
110790.KQ,크리스에프앤씨,KR7110790003,KOSDAQ
045520.KQ,크린앤사이언스,KR7045520004,KOSDAQ
466100.KQ,클로봇,KR7466100005,KOSDAQ
237880.KQ,클리오,KR7237880000,KOSDAQ
139670.KQ,키네마스터,KR7139670004,KOSDAQ
020120.KS,키다리스튜디오,KR7020120002,KOSPI
475430.KQ,키스트론,KR7475430005,KOSDAQ
487720.KQ,키움제10호스팩,KR7487720005,KOSDAQ
489480.KQ,키움제11호스팩,KR7489480004,KOSDAQ
446840.KQ,키움제8호스팩,KR7446840001,KOSDAQ
039490.KS,키움증권,KR7039490008,KOSPI
054780.KQ,키이스트,KR7054780002,KOSDAQ
256940.KQ,킵스파마,KR7256940008,KOSDAQ
219130.KQ,타이거일렉,KR7219130002,KOSDAQ
336680.KQ,탑런토탈솔루션,KR7336680004,KOSDAQ
360070.KQ,탑머티리얼,KR7360070007,KOSDAQ
065130.KQ,탑엔지니어링,KR7065130007,KOSDAQ
134580.KQ,탑코미디어,KR7134580000,KOSDAQ
014580.KS,태경비케이,KR7014580005,KOSPI
015890.KS,태경산업,KR7015890007,KOSPI
006890.KS,태경케미컬,KR7006890008,KOSPI
023160.KQ,태광,KR7023160005,KOSDAQ
003240.KS,태광산업,KR7003240009,KOSPI
011280.KS,태림포장,KR7011280005,KOSPI
323280.KQ,태성,KR7323280008,KOSDAQ
053620.KQ,태양,KR7053620001,KOSDAQ
004105.KS,태양금속우,KR7004101002,KOSPI
004100.KS,태양금속,KR7004100004,KOSPI
009410.KS,태영건설,KR7009410002,KOSPI
009415.KS,태영건설우,KR7009411000,KOSPI
044490.KQ,태웅,KR7044490001,KOSDAQ
124560.KQ,태웅로직스,KR7124560004,KOSDAQ
001420.KS,태원물산,KR7001420009,KOSPI
191420.KQ,테고사이언스,KR7191420009,KOSDAQ
073640.KQ,테라사이언스,KR7073640005,KOSDAQ
066700.KQ,테라젠이텍스,KR7066700006,KOSDAQ
095610.KQ,테스,KR7095610002,KOSDAQ
055490.KS,테이팩스,KR7055490007,KOSPI
064520.KQ,테크엘,KR7064520000,KOSDAQ
089030.KQ,테크윙,KR7089030001,KOSDAQ
054450.KQ,텔레칩스,KR7054450002,KOSDAQ
078000.KS,텔코웨어,KR7078000007,KOSPI
200230.KQ,텔콘RF제약,KR7200230001,KOSDAQ
214420.KS,토니모리,KR7214420002,KOSPI
393210.KQ,토마토시스템,KR7393210000,KOSDAQ
475960.KQ,토모큐브,KR7475960001,KOSDAQ
215480.KQ,토박스코리아,KR7215480005,KOSDAQ
051360.KQ,토비스,KR7051360006,KOSDAQ
045340.KQ,토탈소프트,KR7045340007,KOSDAQ
108230.KQ,톱텍,KR7108230004,KOSDAQ
079970.KQ,투비소프트,KR7079970000,KOSDAQ
199800.KQ,툴젠,KR7199800004,KOSDAQ
417790.KQ,트루엔,KR7417790003,KOSDAQ
290090.KQ,트윔,KR7290090000,KOSDAQ
026150.KQ,특수건설,KR7026150003,KOSDAQ
464280.KQ,티디에스팜,KR7464280007,KOSDAQ
117730.KQ,티로보틱스,KR7117730002,KOSDAQ
033830.KQ,티비씨,KR7033830001,KOSDAQ
057680.KQ,티사이언티픽,KR7057680001,KOSDAQ
204610.KQ,티쓰리,KR7204610000,KOSDAQ
125020.KQ,티씨머티리얼즈,KR7125020008,KOSDAQ
246710.KQ,티앤알바이오팹,KR7246710008,KOSDAQ
340570.KQ,티앤엘,KR7340570001,KOSDAQ
043220.KQ,티에스넥스젠,KR7043220003,KOSDAQ
277880.KQ,티에스아이,KR7277880001,KOSDAQ
131290.KQ,티에스이,KR7131290009,KOSDAQ
246690.KQ,TS인베스트먼트,KR7246690002,KOSDAQ
317240.KQ,TS트릴리온,KR7317240000,KOSDAQ
019180.KS,티에이치엔,KR7019180009,KOSPI
425420.KQ,티에프이,KR7425420007,KOSDAQ
484810.KQ,티엑스알로보틱스,KR7484810007,KOSDAQ
131100.KQ,티엔엔터테인먼트,KR7131100000,KOSDAQ
356860.KQ,티엘비,KR7356860007,KOSDAQ
002900.KS,TYM,KR7002900009,KOSPI
363280.KS,티와이홀딩스,KR7363280009,KOSPI
321550.KQ,티움바이오,KR7321550006,KOSDAQ
091810.KS,티웨이항공,KR7091810002,KOSPI
004870.KS,티웨이홀딩스,KR7004870002,KOSPI
425040.KQ,티이엠씨,KR7425040003,KOSDAQ
241790.KQ,티이엠씨씨엔에스,KR7241790005,KOSDAQ
032540.KQ,TJ미디어,KR7032540007,KOSDAQ
022220.KQ,티케이지애강,KR7022220008,KOSDAQ
069260.KS,TKG휴켐스,KR7069260008,KOSPI
104480.KQ,티케이케미칼,KR7104480009,KOSDAQ
081150.KQ,티플랙스,KR7081150005,KOSDAQ
007980.KS,TP,KR7007980006,KOSPI
130740.KQ,티피씨글로벌,KR7130740004,KOSDAQ
048770.KQ,TPC,KR7048770002,KOSDAQ
084730.KQ,팅크웨어,KR7084730001,KOSDAQ
440110.KQ,파두,KR7440110005,KOSDAQ
034230.KS,파라다이스,KR7034230003,KOSPI
033540.KQ,파라텍,KR7033540006,KOSDAQ
388870.KQ,파로스아이바이오,KR7388870008,KOSDAQ
043200.KQ,파루,KR7043200005,KOSDAQ
208340.KQ,파멥신,KR7208340000,KOSDAQ
005690.KS,파미셀,KR7005690003,KOSPI
177830.KQ,파버나인,KR7177830007,KOSDAQ
037070.KQ,파세코,KR7037070000,KOSDAQ
150900.KQ,파수,KR7150900009,KOSDAQ
037030.KQ,파워넷,KR7037030004,KOSDAQ
047310.KQ,파워로직스,KR7047310008,KOSDAQ
368770.KQ,파이버프로,KR7368770004,KOSDAQ
170790.KQ,파이오링크,KR7170790000,KOSDAQ
049120.KQ,파인디앤씨,KR7049120009,KOSDAQ
038950.KQ,파인디지털,KR7038950002,KOSDAQ
387570.KQ,파인메딕스,KR7387570005,KOSDAQ
441270.KQ,파인엠텍,KR7441270006,KOSDAQ
106240.KQ,파인테크닉스,KR7106240005,KOSDAQ
131760.KQ,파인텍,KR7131760001,KOSDAQ
065690.KQ,파커스,KR7065690000,KOSDAQ
032800.KQ,판타지오,KR7032800005,KOSDAQ
318010.KQ,팜스빌,KR7318010006,KOSDAQ
036580.KS,팜스코,KR7036580009,KOSPI
027710.KQ,팜스토리,KR7027710003,KOSDAQ
004720.KS,팜젠사이언스,KR7004720009,KOSPI
225590.KQ,패션플랫폼,KR7225590009,KOSDAQ
054300.KQ,팬스타엔터프라이즈,KR7054300009,KOSDAQ
068050.KQ,팬엔터테인먼트,KR7068050004,KOSDAQ
028670.KS,팬오션,KR7028670008,KOSPI
222110.KQ,팬젠,KR7222110009,KOSDAQ
271830.KQ,팸텍,KR7271830002,KOSDAQ
010820.KS,퍼스텍,KR7010820009,KOSPI
016800.KS,퍼시스,KR7016800005,KOSPI
251970.KQ,펌텍코리아,KR7251970000,KOSDAQ
001020.KS,페이퍼코리아,KR7001020007,KOSPI
168360.KQ,펨트론,KR7168360006,KOSDAQ
087010.KQ,펩트론,KR7087010005,KOSDAQ
090080.KS,평화산업,KR7090080003,KOSPI
010770.KS,평화홀딩스,KR7010770006,KOSPI
064800.KQ,포니링크,KR7064800006,KOSDAQ
119500.KQ,포메탈,KR7119500007,KOSDAQ
389140.KQ,포바이포,KR7389140005,KOSDAQ
105760.KQ,포스뱅크,KR7105760003,KOSDAQ
022100.KS,포스코DX,KR7022100002,KOSPI
058430.KS,포스코스틸리온,KR7058430000,KOSPI
047050.KS,포스코인터내셔널,KR7047050000,KOSPI
003670.KS,포스코퓨처엠,KR7003670007,KOSPI
005490.KS,POSCO홀딩스,KR7005490008,KOSPI
189690.KQ,포시에스,KR7189690001,KOSDAQ
318020.KQ,포인트모바일,KR7318020005,KOSDAQ
256630.KQ,포인트엔지니어링,KR7256630005,KOSDAQ
331380.KQ,포커스에이아이,KR7331380006,KOSDAQ
208710.KQ,포톤,KR7208710004,KOSDAQ
472850.KQ,폰드그룹,KR7472850007,KOSDAQ
234100.KQ,폴라리스세원,KR7234100006,KOSDAQ
039980.KQ,폴라리스AI,KR7039980008,KOSDAQ
041910.KQ,폴라리스AI파마,KR7041910001,KOSDAQ
041020.KQ,폴라리스오피스,KR7041020009,KOSDAQ
114630.KQ,폴라리스우노,KR7114630007,KOSDAQ
290720.KQ,푸드나무,KR7290720002,KOSDAQ
005670.KQ,푸드웰,KR7005670005,KOSDAQ
094940.KQ,푸른기술,KR7094940004,KOSDAQ
057880.KQ,푸른소나무,KR7057880007,KOSDAQ
007330.KQ,푸른저축은행,KR7007330004,KOSDAQ
017810.KS,풀무원,KR7017810003,KOSPI
093380.KQ,풍강,KR7093380004,KOSDAQ
023900.KQ,풍국주정,KR7023900004,KOSDAQ
103140.KS,풍산,KR7103140000,KOSPI
005810.KS,풍산홀딩스,KR7005810007,KOSPI
371950.KQ,풍원정밀,KR7371950007,KOSDAQ
370090.KQ,퓨런티어,KR7370090003,KOSDAQ
445180.KQ,퓨릿,KR7445180003,KOSDAQ
151910.KQ,퓨처코어,KR7151910007,KOSDAQ
220100.KQ,퓨쳐켐,KR7220100002,KOSDAQ
035200.KQ,프럼파스트,KR7035200005,KOSDAQ
334970.KQ,프레스티지바이오로직스,KR7334970001,KOSDAQ
950210.KS,프레스티지바이오파마,KR8702070002,KOSPI
321260.KQ,프로이천,KR7321260002,KOSDAQ
053610.KQ,프로텍,KR7053610002,KOSDAQ
303360.KQ,프로티아,KR7303360002,KOSDAQ
377220.KQ,프롬바이오,KR7377220009,KOSDAQ
335810.KQ,프리시젼바이오,KR7335810008,KOSDAQ
053160.KQ,프리엠스,KR7053160008,KOSDAQ
405000.KQ,플라즈맵,KR7405000001,KOSDAQ
041590.KQ,플래스크,KR7041590001,KOSDAQ
367000.KQ,플래티어,KR7367000007,KOSDAQ
075130.KQ,플랜티넷,KR7075130005,KOSDAQ
009810.KS,플레이그램,KR7009810003,KOSPI
237820.KQ,플레이디,KR7237820006,KOSDAQ
023770.KQ,플레이위드,KR7023770001,KOSDAQ
019570.KQ,플루토스,KR7019570001,KOSDAQ
300080.KQ,플리토,KR7300080009,KOSDAQ
033790.KQ,피노,KR7033790007,KOSDAQ
032580.KQ,피델릭스,KR7032580003,KOSDAQ
051380.KQ,피씨디렉트,KR7051380004,KOSDAQ
241820.KQ,피씨엘,KR7241820000,KOSDAQ
452450.KQ,피아이이,KR7452450000,KOSDAQ
178920.KS,PI첨단소재,KR7178920005,KOSPI
237750.KQ,피앤씨테크,KR7237750005,KOSDAQ
460940.KQ,피앤에스로보틱스,KR7460940000,KOSDAQ
332570.KQ,PS일렉트로닉스,KR7332570001,KOSDAQ
031980.KQ,피에스케이홀딩스,KR7031980006,KOSDAQ
002230.KQ,피에스텍,KR7002230001,KOSDAQ
043370.KQ,피에이치에이,KR7043370006,KOSDAQ
239890.KQ,피엔에이치테크,KR7239890007,KOSDAQ
347740.KQ,피엔케이피부임상연구센타,KR7347740003,KOSDAQ
257370.KQ,피엔티엠에스,KR7257370007,KOSDAQ
024940.KQ,PN풍년,KR7024940009,KOSDAQ
147760.KQ,피엠티,KR7147760003,KOSDAQ
128660.KQ,피제이메탈,KR7128660008,KOSDAQ
006140.KQ,피제이전자,KR7006140008,KOSDAQ
001340.KS,PKC,KR7001340009,KOSPI
376180.KQ,피코그램,KR7376180006,KOSDAQ
304840.KQ,피플바이오,KR7304840002,KOSDAQ
087600.KQ,픽셀플러스,KR7087600003,KOSDAQ
291810.KQ,핀텔,KR7291810000,KOSDAQ
378340.KQ,필에너지,KR7378340004,KOSDAQ
161580.KQ,필옵틱스,KR7161580006,KOSDAQ
347770.KQ,핌스,KR7347770000,KOSDAQ
163730.KQ,핑거,KR7163730005,KOSDAQ
417180.KQ,핑거스토리,KR7417180007,KOSDAQ
446750.KQ,하나26호스팩,KR7446750002,KOSDAQ
448370.KQ,하나27호스팩,KR7448370007,KOSDAQ
454750.KQ,하나28호스팩,KR7454750001,KOSDAQ
454640.KQ,하나29호스팩,KR7454640004,KOSDAQ
469880.KQ,하나30호스팩,KR7469880009,KOSDAQ
469900.KQ,하나31호스팩,KR7469900005,KOSDAQ
475240.KQ,하나32호스팩,KR7475240008,KOSDAQ
475250.KQ,하나33호스팩,KR7475250007,KOSDAQ
484130.KQ,하나34호스팩,KR7484130000,KOSDAQ
086790.KS,하나금융지주,KR7086790003,KOSPI
299030.KQ,하나기술,KR7299030007,KOSDAQ
067310.KQ,하나마이크론,KR7067310003,KOSDAQ
293480.KS,하나제약,KR7293480000,KOSPI
039130.KS,하나투어,KR7039130000,KOSPI
136480.KQ,하림,KR7136480001,KOSDAQ
450330.KQ,하스,KR7450330006,KOSDAQ
101670.KQ,하이드로리튬,KR7101670008,KOSDAQ
365590.KQ,하이딥,KR7365590009,KOSDAQ
149980.KQ,하이로닉,KR7149980005,KOSDAQ
013030.KQ,하이록코리아,KR7013030002,KOSDAQ
352820.KS,하이브,KR7352820005,KOSPI
126700.KQ,하이비젼시스템,KR7126700004,KOSDAQ
071090.KS,하이스틸,KR7071090005,KOSPI
450050.KQ,하이제8호스팩,KR7450050000,KOSDAQ
160190.KQ,하이젠알앤엠,KR7160190005,KOSDAQ
221840.KQ,하이즈항공,KR7221840002,KOSDAQ
106190.KQ,하이텍팜,KR7106190002,KOSDAQ
000087.KS,하이트진로2우B,KR7000082008,KOSPI
000080.KS,하이트진로,KR7000080002,KOSPI
000145.KS,하이트진로홀딩스우,KR7000141002,KOSPI
000140.KS,하이트진로홀딩스,KR7000140004,KOSPI
065650.KQ,하이퍼코퍼레이션,KR7065650004,KOSDAQ
066130.KQ,하츠,KR7066130006,KOSDAQ
004590.KQ,한국가구,KR7004590006,KOSDAQ
036460.KS,한국가스공사,KR7036460004,KOSPI
039340.KQ,한국경제TV,KR7039340005,KOSDAQ
005430.KS,한국공항,KR7005430004,KOSPI
034950.KQ,한국기업평가,KR7034950006,KOSDAQ
010040.KS,한국내화,KR7010040004,KOSPI
025540.KS,한국단자,KR7025540006,KOSPI
222980.KQ,한국맥널티,KR7222980005,KOSDAQ
010100.KS,한국무브넥스,KR7010100006,KOSPI
256840.KQ,한국비엔씨,KR7256840000,KOSDAQ
219750.KQ,한국비티비,KR7219750007,KOSDAQ
004090.KS,한국석유,KR7004090007,KOSPI
025550.KQ,한국선재,KR7025550005,KOSDAQ
002200.KS,한국수출포장,KR7002200004,KOSPI
002960.KS,한국쉘석유,KR7002960003,KOSPI
017890.KQ,한국알콜,KR7017890005,KOSDAQ
000240.KS,한국앤컴퍼니,KR7000240002,KOSPI
033270.KS,유나이티드제약,KR7033270000,KOSPI
080720.KQ,한국유니온제약,KR7080720006,KOSDAQ
123890.KS,한국자산신탁,KR7123890006,KOSPI
015760.KS,한국전력,KR7015760002,KOSPI
052690.KS,한전기술,KR7052690005,KOSPI
041460.KQ,한국전자인증,KR7041460007,KOSDAQ
006200.KS,한국전자홀딩스,KR7006200000,KOSPI
101680.KQ,한국정밀기계,KR7101680007,KOSDAQ
039740.KQ,한국정보공학,KR7039740006,KOSDAQ
053300.KQ,한국정보인증,KR7053300000,KOSDAQ
025770.KQ,한국정보통신,KR7025770009,KOSDAQ
458610.KQ,한국제12호스팩,KR7458610003,KOSDAQ
464440.KQ,한국제13호스팩,KR7464440007,KOSDAQ
479880.KQ,한국제15호스팩,KR7479880007,KOSDAQ
027970.KS,한국제지,KR7027970003,KOSPI
023350.KS,한국종합기술,KR7023350002,KOSPI
025890.KS,한국주강,KR7025890005,KOSPI
000970.KS,한국주철관,KR7000970004,KOSPI
104700.KS,한국철강,KR7104700000,KOSPI
062970.KQ,한국첨단소재,KR7062970009,KOSDAQ
017960.KS,한국카본,KR7017960006,KOSPI
023760.KQ,한국캐피탈,KR7023760002,KOSDAQ
054040.KQ,한국컴퓨터,KR7054040001,KOSDAQ
161890.KS,한국콜마,KR7161890009,KOSPI
021650.KQ,한국큐빅,KR7021650007,KOSDAQ
161390.KS,한국타이어앤테크놀로지,KR7161390000,KOSPI
034830.KS,한국토지신탁,KR7034830000,KOSPI
152550.KS,한국ANKOR유전,KR7152550000,KOSPI
071055.KS,한국금융지주우,KR7071051007,KOSPI
071050.KS,한국금융지주,KR7071050009,KOSPI
007280.KS,한국특강,KR7007280001,KOSPI
032300.KQ,한국파마,KR7032300006,KOSDAQ
037230.KQ,한국팩키지,KR7037230000,KOSDAQ
448900.KQ,한국피아이엠,KR7448900001,KOSDAQ
047810.KS,한국항공우주,KR7047810007,KOSPI
123690.KS,한국화장품,KR7123690000,KOSPI
003350.KS,한국화장품제조,KR7003350006,KOSPI
052600.KQ,한네트,KR7052600004,KOSDAQ
011500.KS,한농화성,KR7011500006,KOSPI
002390.KS,한독,KR7002390003,KOSPI
256150.KQ,한독크린텍,KR7256150004,KOSDAQ
092460.KQ,한라IMS,KR7092460005,KOSDAQ
053690.KS,한미글로벌,KR7053690004,KOSPI
042700.KS,한미반도체,KR7042700005,KOSPI
008930.KS,한미사이언스,KR7008930000,KOSPI
128940.KS,한미약품,KR7128940004,KOSPI
452190.KQ,한빛레이저,KR7452190002,KOSDAQ
047080.KQ,한빛소프트,KR7047080007,KOSDAQ
009240.KS,한샘,KR7009240003,KOSPI
452280.KQ,한선엔지니어링,KR7452280001,KOSDAQ
020000.KS,한섬,KR7020000006,KOSPI
003680.KS,한성기업,KR7003680006,KOSPI
066980.KQ,한성크린텍,KR7066980004,KOSDAQ
105630.KS,한세실업,KR7105630008,KOSPI
069640.KS,한세엠케이,KR7069640001,KOSPI
016450.KS,한세예스24홀딩스,KR7016450009,KOSPI
010420.KS,한솔PNS,KR7010420008,KOSPI
009180.KS,한솔로지스틱스,KR7009180001,KOSPI
114810.KQ,한솔아이원스,KR7114810005,KOSDAQ
070590.KQ,한솔인티큐브,KR7070590005,KOSDAQ
